AccountDate,OrganizationName,DepartmentGroupName,ScenarioName,AccountCode,Amount,Date
2010-12-29,Central Division,Corporate,Actual,6700,210,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,8010,210,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,8010,210,00:00.0
2011-03-31,Southwest Division,Corporate,Actual,6220,210,00:00.0
2011-03-31,Southwest Division,Corporate,Actual,9520,210,00:00.0
2011-07-01,Northwest Division,Corporate,Actual,6230,210,00:00.0
2011-08-01,Central Division,Corporate,Actual,6220,210,00:00.0
2011-08-29,Central Division,Corporate,Actual,8500,210,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,8500,210,00:00.0
2011-09-29,Central Division,Corporate,Actual,6230,210,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,9520,210,00:00.0
2011-11-29,Central Division,Corporate,Actual,6500,210,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,8030,210,00:00.0
2011-11-29,Southwest Division,Corporate,Actual,6700,210,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6210,210,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6210,210,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6400,210,00:00.0
2012-05-30,Central Division,Corporate,Actual,6230,210,00:00.0
2012-07-31,Northwest Division,Corporate,Actual,6310,210,00:00.0
2012-08-28,Central Division,Corporate,Actual,6400,210,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6400,210,00:00.0
2013-03-30,Northwest Division,Corporate,Actual,6300,210,00:00.0
2013-04-30,Northeast Division,Corporate,Actual,6850,210,00:00.0
2013-05-30,Northeast Division,Corporate,Actual,6200,210,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6620,210,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6400,210,00:00.0
2012-10-28,France,Corporate,Actual,6500,209.27,00:00.0
2012-12-28,France,Corporate,Actual,6200,209.27,00:00.0
2013-02-28,France,Corporate,Actual,6620,209.27,00:00.0
2013-02-28,Germany,Corporate,Actual,8030,209.27,00:00.0
2013-04-30,Germany,Corporate,Actual,8030,209.27,00:00.0
2013-07-31,France,Corporate,Actual,8030,209.27,00:00.0
2013-08-29,France,Corporate,Actual,6210,209.27,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6810,209,00:00.0
2011-05-01,Central Division,Corporate,Actual,6840,209,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,6220,209,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,6220,209,00:00.0
2011-12-29,Southwest Division,Corporate,Actual,8000,209,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,6840,209,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6620,209,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,6230,209,00:00.0
2012-04-30,Southwest Division,Corporate,Actual,6230,209,00:00.0
2012-05-30,Central Division,Corporate,Actual,6220,209,00:00.0
2012-05-30,Northwest Division,Corporate,Actual,6220,209,00:00.0
2012-05-30,Southwest Division,Corporate,Actual,6230,209,00:00.0
2012-07-31,Central Division,Corporate,Actual,8000,209,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6400,209,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6210,209,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6210,209,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6810,209,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6400,209,00:00.0
2013-03-30,Northeast Division,Corporate,Actual,6500,209,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6820,209,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,6230,209,00:00.0
2013-06-30,Northeast Division,Corporate,Actual,6840,209,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6310,209,00:00.0
2013-07-31,Central Division,Corporate,Actual,6850,209,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6200,209,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,8000,209,00:00.0
2013-08-29,Northeast Division,Corporate,Actual,6610,209,00:00.0
2013-10-29,Australia,Corporate,Actual,9520,209,00:00.0
2011-09-29,Canadian Division,Corporate,Actual,8500,208.66,00:00.0
2011-11-29,Canadian Division,Corporate,Actual,8500,208.66,00:00.0
2011-12-29,Canadian Division,Corporate,Actual,6700,208.66,00:00.0
2012-01-29,Canadian Division,Corporate,Actual,8500,208.66,00:00.0
2013-03-30,Canadian Division,Corporate,Actual,6860,208.66,00:00.0
2013-05-30,Canadian Division,Corporate,Actual,8000,208.66,00:00.0
2012-12-28,Australia,Corporate,Actual,6850,208.27,00:00.0
2012-07-31,France,Corporate,Actual,6040,208.21,00:00.0
2012-10-28,France,Corporate,Actual,6200,208.21,00:00.0
2013-05-30,Germany,Corporate,Actual,6210,208.21,00:00.0
2010-12-29,Central Division,Corporate,Actual,6220,208,00:00.0
2011-01-29,Central Division,Corporate,Actual,6500,208,00:00.0
2011-01-29,Northwest Division,Corporate,Actual,8010,208,00:00.0
2011-03-31,Northwest Division,Corporate,Actual,8000,208,00:00.0
2011-08-29,Central Division,Corporate,Actual,6500,208,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,8030,208,00:00.0
2011-09-29,Southwest Division,Corporate,Actual,6230,208,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,6230,208,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,6700,208,00:00.0
2011-10-29,Northwest Division,Corporate,Actual,6860,208,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6220,208,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,8000,208,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6610,208,00:00.0
2012-03-30,Central Division,Corporate,Actual,8000,208,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6500,208,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,8000,208,00:00.0
2012-03-30,Southwest Division,Corporate,Actual,6700,208,00:00.0
2012-04-30,Southwest Division,Corporate,Actual,6220,208,00:00.0
2012-06-30,Central Division,Corporate,Actual,6700,208,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,6400,208,00:00.0
2012-06-30,Southwest Division,Corporate,Actual,6220,208,00:00.0
2012-12-28,Central Division,Corporate,Actual,6850,208,00:00.0
2012-12-28,Southwest Division,Corporate,Actual,6850,208,00:00.0
2013-01-28,Central Division,Corporate,Actual,6220,208,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6210,208,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6920,208,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6920,208,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,8000,208,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6610,208,00:00.0
2013-02-28,Southwest Division,Corporate,Actual,8000,208,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6400,208,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6920,208,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6400,208,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6920,208,00:00.0
2013-08-29,Central Division,Corporate,Actual,6230,208,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6920,208,00:00.0
2013-10-29,Central Division,Corporate,Actual,6850,208,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6400,208,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6820,208,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6920,208,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,6220,207.15,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,6860,207.15,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,6400,207.15,00:00.0
2011-07-01,Canadian Division,Corporate,Actual,8030,207.15,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,8010,207.15,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,6400,207.15,00:00.0
2012-02-29,Canadian Division,Corporate,Actual,8000,207.15,00:00.0
2012-03-30,Germany,Corporate,Actual,1150,207.15,00:00.0
2012-10-28,Canadian Division,Corporate,Actual,8000,207.15,00:00.0
2012-10-28,France,Corporate,Actual,8030,207.15,00:00.0
2013-03-30,Germany,Corporate,Actual,8030,207.15,00:00.0
2013-04-30,Canadian Division,Corporate,Actual,6840,207.15,00:00.0
2013-04-30,Canadian Division,Corporate,Actual,8500,207.15,00:00.0
2013-05-30,France,Corporate,Actual,8500,207.15,00:00.0
2013-06-30,Canadian Division,Corporate,Actual,6230,207.15,00:00.0
2013-06-30,France,Corporate,Actual,6820,207.15,00:00.0
2013-11-29,France,Corporate,Actual,8500,207.15,00:00.0
2011-03-31,Central Division,Corporate,Actual,8500,207,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,6700,207,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6610,207,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6820,207,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,8000,207,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6610,207,00:00.0
2011-10-29,Northeast Division,Corporate,Actual,6310,207,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6810,207,00:00.0
2011-11-29,Northwest Division,Corporate,Actual,6500,207,00:00.0
2012-05-30,Southwest Division,Corporate,Actual,6860,207,00:00.0
2012-11-28,Southwest Division,Corporate,Actual,6230,207,00:00.0
2013-03-30,Northeast Division,Corporate,Actual,6200,207,00:00.0
2013-03-30,Northeast Division,Corporate,Actual,6610,207,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,8010,207,00:00.0
2013-09-29,Central Division,Corporate,Actual,6840,207,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,8010,207,00:00.0
2013-01-28,Australia,Corporate,Actual,8000,206.52,00:00.0
2013-03-30,Australia,Corporate,Actual,6820,206.52,00:00.0
2013-06-30,Australia,Corporate,Actual,6850,206.52,00:00.0
2013-09-29,Australia,Corporate,Actual,6700,206.52,00:00.0
2012-02-29,France,Corporate,Actual,6810,206.08,00:00.0
2012-02-29,France,Corporate,Actual,8010,206.08,00:00.0
2012-05-30,France,Corporate,Actual,8010,206.08,00:00.0
2012-06-30,France,Corporate,Actual,6500,206.08,00:00.0
2013-01-28,France,Corporate,Actual,6400,206.08,00:00.0
2013-02-28,France,Corporate,Actual,6700,206.08,00:00.0
2013-02-28,France,Corporate,Actual,8000,206.08,00:00.0
2013-03-30,France,Corporate,Actual,6700,206.08,00:00.0
2013-03-30,France,Corporate,Actual,8000,206.08,00:00.0
2013-04-30,France,Corporate,Actual,8010,206.08,00:00.0
2011-01-29,Southwest Division,Corporate,Actual,6500,206,00:00.0
2011-03-31,Central Division,Corporate,Actual,6840,206,00:00.0
2011-05-31,Central Division,Corporate,Actual,6840,206,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,8030,206,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,8500,206,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,8030,206,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6610,206,00:00.0
2012-06-30,Southwest Division,Corporate,Actual,6860,206,00:00.0
2012-09-28,Southwest Division,Corporate,Actual,6860,206,00:00.0
2012-10-28,Southwest Division,Corporate,Actual,8000,206,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6200,206,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6200,206,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,6200,206,00:00.0
2013-05-30,Northwest Division,Corporate,Actual,6850,206,00:00.0
2011-03-01,Canadian Division,Corporate,Actual,8030,205.63,00:00.0
2011-09-29,Canadian Division,Corporate,Actual,6400,205.63,00:00.0
2012-01-29,Canadian Division,Corporate,Actual,6700,205.63,00:00.0
2012-03-30,Canadian Division,Corporate,Actual,6220,205.63,00:00.0
2012-04-30,Canadian Division,Corporate,Actual,6230,205.63,00:00.0
2012-09-28,Canadian Division,Corporate,Actual,6230,205.63,00:00.0
2012-11-28,Canadian Division,Corporate,Actual,6220,205.63,00:00.0
2012-11-28,Canadian Division,Corporate,Actual,6220,205.63,00:00.0
2013-03-30,Canadian Division,Corporate,Actual,6300,205.63,00:00.0
2013-05-30,Canadian Division,Corporate,Actual,6860,205.63,00:00.0
2013-06-30,Canadian Division,Corporate,Actual,6860,205.63,00:00.0
2013-08-29,Canadian Division,Corporate,Actual,6300,205.63,00:00.0
2013-08-29,Canadian Division,Corporate,Actual,6860,205.63,00:00.0
2012-09-28,France,Corporate,Actual,6200,205.02,00:00.0
2013-01-28,Germany,Corporate,Actual,6220,205.02,00:00.0
2013-05-30,France,Corporate,Actual,8030,205.02,00:00.0
2013-07-31,Germany,Corporate,Actual,6220,205.02,00:00.0
2013-08-29,Germany,Corporate,Actual,6850,205.02,00:00.0
2013-10-29,France,Corporate,Actual,8010,205.02,00:00.0
2013-10-29,Germany,Corporate,Actual,6850,205.02,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6210,205,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6210,205,00:00.0
2011-08-01,Northwest Division,Corporate,Actual,6860,205,00:00.0
2011-08-29,Central Division,Corporate,Actual,6500,205,00:00.0
2011-08-29,Central Division,Corporate,Actual,6700,205,00:00.0
2011-10-29,Central Division,Corporate,Actual,6500,205,00:00.0
2011-12-29,Northwest Division,Corporate,Actual,8000,205,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6820,205,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,6810,205,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,8000,205,00:00.0
2012-02-29,Southwest Division,Corporate,Actual,6860,205,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,8000,205,00:00.0
2012-09-28,Northwest Division,Corporate,Actual,6400,205,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,8010,205,00:00.0
2013-03-30,Central Division,Corporate,Actual,8000,205,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6210,205,00:00.0
2013-06-30,Northeast Division,Corporate,Actual,6300,205,00:00.0
2013-07-31,Northeast Division,Corporate,Actual,6300,205,00:00.0
2013-07-31,Northeast Division,Corporate,Actual,6840,205,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6200,205,00:00.0
2013-09-29,Northeast Division,Corporate,Actual,6300,205,00:00.0
2013-09-29,Northeast Division,Corporate,Actual,6850,205,00:00.0
2013-01-28,Australia,Corporate,Actual,6850,204.76,00:00.0
2013-04-30,Australia,Corporate,Actual,8010,204.76,00:00.0
2013-08-29,Australia,Corporate,Actual,6700,204.76,00:00.0
2013-11-29,Australia,Corporate,Actual,8000,204.76,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,6700,204.12,00:00.0
2012-09-28,Canadian Division,Corporate,Actual,8010,204.12,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6220,204,00:00.0
2011-08-29,Central Division,Corporate,Actual,6700,204,00:00.0
2011-08-29,Central Division,Corporate,Actual,8010,204,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,8000,204,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,8500,204,00:00.0
2011-10-29,Central Division,Corporate,Actual,6840,204,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6200,204,00:00.0
2012-01-29,Central Division,Corporate,Actual,8010,204,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,6850,204,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6620,204,00:00.0
2012-02-29,Northeast Division,Corporate,Actual,6200,204,00:00.0
2012-02-29,Southwest Division,Corporate,Actual,6230,204,00:00.0
2012-03-30,Central Division,Corporate,Actual,6700,204,00:00.0
2012-03-30,Southwest Division,Corporate,Actual,6230,204,00:00.0
2012-05-30,Central Division,Corporate,Actual,6700,204,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,6850,204,00:00.0
2012-08-28,Northwest Division,Corporate,Actual,9520,204,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6620,204,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6620,204,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,8000,204,00:00.0
2013-01-28,Northwest Division,Corporate,Actual,6850,204,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6620,204,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,8030,204,00:00.0
2013-02-28,Central Division,Corporate,Actual,6860,204,00:00.0
2013-04-30,Southwest Division,Corporate,Actual,6230,204,00:00.0
2013-05-30,Northeast Division,Corporate,Actual,8030,204,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6200,204,00:00.0
2013-07-31,Northwest Division,Corporate,Actual,6850,204,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6810,204,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,8030,204,00:00.0
2013-09-29,Northeast Division,Corporate,Actual,6200,204,00:00.0
2013-11-29,Southwest Division,Corporate,Actual,6860,204,00:00.0
2011-12-29,France,Corporate,Actual,6500,203.95,00:00.0
2011-12-29,France,Corporate,Actual,6620,203.95,00:00.0
2012-01-29,France,Corporate,Actual,8010,203.95,00:00.0
2013-01-28,France,Corporate,Actual,6700,203.95,00:00.0
2013-03-30,Germany,Corporate,Actual,6700,203.95,00:00.0
2013-06-30,France,Corporate,Actual,6820,203.95,00:00.0
2013-07-31,Germany,Corporate,Actual,6810,203.95,00:00.0
2013-08-29,France,Corporate,Actual,6400,203.95,00:00.0
2012-12-28,Australia,Corporate,Actual,6700,203.01,00:00.0
2012-12-28,Australia,Corporate,Actual,8000,203.01,00:00.0
2013-05-30,Australia,Corporate,Actual,6220,203.01,00:00.0
2013-07-31,Australia,Corporate,Actual,8010,203.01,00:00.0
2013-09-29,Australia,Corporate,Actual,8010,203.01,00:00.0
2011-01-29,Northeast Division,Corporate,Actual,6400,203,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,8000,203,00:00.0
2011-03-31,Northeast Division,Corporate,Actual,6400,203,00:00.0
2011-03-31,Northwest Division,Corporate,Actual,8010,203,00:00.0
2011-05-31,Southwest Division,Corporate,Actual,6230,203,00:00.0
2011-07-01,Central Division,Corporate,Actual,6230,203,00:00.0
2011-07-01,Central Division,Corporate,Actual,8010,203,00:00.0
2011-08-29,Central Division,Corporate,Actual,6220,203,00:00.0
2011-12-29,Central Division,Corporate,Actual,6840,203,00:00.0
2011-12-29,Northwest Division,Corporate,Actual,6230,203,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,6220,203,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6210,203,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,8010,203,00:00.0
2012-03-30,Northwest Division,Corporate,Actual,6500,203,00:00.0
2012-04-30,Central Division,Corporate,Actual,6220,203,00:00.0
2012-06-30,Southwest Division,Corporate,Actual,6700,203,00:00.0
2012-07-31,Central Division,Corporate,Actual,6230,203,00:00.0
2012-07-31,Central Division,Corporate,Actual,6700,203,00:00.0
2012-09-28,Central Division,Corporate,Actual,6230,203,00:00.0
2012-12-28,Northwest Division,Corporate,Actual,6220,203,00:00.0
2012-12-28,Southwest Division,Corporate,Actual,8000,203,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6610,203,00:00.0
2013-02-28,Northeast Division,Corporate,Actual,6860,203,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6210,203,00:00.0
2013-06-30,Northeast Division,Corporate,Actual,6610,203,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6400,203,00:00.0
2012-06-30,France,Corporate,Actual,6500,202.89,00:00.0
2012-08-28,France,Corporate,Actual,6500,202.89,00:00.0
2012-09-28,Germany,Corporate,Actual,8030,202.89,00:00.0
2012-12-28,France,Corporate,Actual,8030,202.89,00:00.0
2013-09-29,France,Corporate,Actual,6840,202.89,00:00.0
2011-01-29,Canadian Division,Corporate,Actual,8010,202.6,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,8010,202.6,00:00.0
2012-12-28,Canadian Division,Corporate,Actual,6230,202.6,00:00.0
2013-03-30,Canadian Division,Corporate,Actual,6230,202.6,00:00.0
2013-05-30,Canadian Division,Corporate,Actual,6230,202.6,00:00.0
2013-05-30,Canadian Division,Corporate,Actual,6860,202.6,00:00.0
2013-06-30,Canadian Division,Corporate,Actual,6230,202.6,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6810,202,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,6500,202,00:00.0
2011-03-31,Southwest Division,Corporate,Actual,6700,202,00:00.0
2011-05-31,Northwest Division,Corporate,Actual,6500,202,00:00.0
2011-05-31,Southwest Division,Corporate,Actual,6700,202,00:00.0
2011-08-29,Northwest Division,Corporate,Actual,6860,202,00:00.0
