Date,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
23/03/2010,3,Tuesday,Martes,Mardi,23,82,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
24/03/2010,4,Wednesday,Miércoles,Mercredi,24,83,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
25/03/2010,5,Thursday,Jueves,Jeudi,25,84,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
26/03/2010,6,Friday,Viernes,Vendredi,26,85,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
27/03/2010,7,Saturday,Sábado,Samedi,27,86,13,March,Marzo,Mars,3,1,2010,1,3,2010,2
28/03/2010,1,Sunday,Domingo,Dimanche,28,87,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
29/03/2010,2,Monday,Lunes,Lundi,29,88,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
30/03/2010,3,Tuesday,Martes,Mardi,30,89,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
31/03/2010,4,Wednesday,Miércoles,Mercredi,31,90,14,March,Marzo,Mars,3,1,2010,1,3,2010,2
01/04/2010,5,Thursday,Jueves,Jeudi,1,91,14,April,Abril,Avril,4,2,2010,1,4,2010,2
02/04/2010,6,Friday,Viernes,Vendredi,2,92,14,April,Abril,Avril,4,2,2010,1,4,2010,2
03/04/2010,7,Saturday,Sábado,Samedi,3,93,14,April,Abril,Avril,4,2,2010,1,4,2010,2
04/04/2010,1,Sunday,Domingo,Dimanche,4,94,15,April,Abril,Avril,4,2,2010,1,4,2010,2
05/04/2010,2,Monday,Lunes,Lundi,5,95,15,April,Abril,Avril,4,2,2010,1,4,2010,2
06/04/2010,3,Tuesday,Martes,Mardi,6,96,15,April,Abril,Avril,4,2,2010,1,4,2010,2
07/04/2010,4,Wednesday,Miércoles,Mercredi,7,97,15,April,Abril,Avril,4,2,2010,1,4,2010,2
08/04/2010,5,Thursday,Jueves,Jeudi,8,98,15,April,Abril,Avril,4,2,2010,1,4,2010,2
09/04/2010,6,Friday,Viernes,Vendredi,9,99,15,April,Abril,Avril,4,2,2010,1,4,2010,2
10/04/2010,7,Saturday,Sábado,Samedi,10,100,15,April,Abril,Avril,4,2,2010,1,4,2010,2
11/04/2010,1,Sunday,Domingo,Dimanche,11,101,16,April,Abril,Avril,4,2,2010,1,4,2010,2
12/04/2010,2,Monday,Lunes,Lundi,12,102,16,April,Abril,Avril,4,2,2010,1,4,2010,2
13/04/2010,3,Tuesday,Martes,Mardi,13,103,16,April,Abril,Avril,4,2,2010,1,4,2010,2
14/04/2010,4,Wednesday,Miércoles,Mercredi,14,104,16,April,Abril,Avril,4,2,2010,1,4,2010,2
15/04/2010,5,Thursday,Jueves,Jeudi,15,105,16,April,Abril,Avril,4,2,2010,1,4,2010,2
16/04/2010,6,Friday,Viernes,Vendredi,16,106,16,April,Abril,Avril,4,2,2010,1,4,2010,2
17/04/2010,7,Saturday,Sábado,Samedi,17,107,16,April,Abril,Avril,4,2,2010,1,4,2010,2
18/04/2010,1,Sunday,Domingo,Dimanche,18,108,17,April,Abril,Avril,4,2,2010,1,4,2010,2
19/04/2010,2,Monday,Lunes,Lundi,19,109,17,April,Abril,Avril,4,2,2010,1,4,2010,2
20/04/2010,3,Tuesday,Martes,Mardi,20,110,17,April,Abril,Avril,4,2,2010,1,4,2010,2
21/04/2010,4,Wednesday,Miércoles,Mercredi,21,111,17,April,Abril,Avril,4,2,2010,1,4,2010,2
22/04/2010,5,Thursday,Jueves,Jeudi,22,112,17,April,Abril,Avril,4,2,2010,1,4,2010,2
23/04/2010,6,Friday,Viernes,Vendredi,23,113,17,April,Abril,Avril,4,2,2010,1,4,2010,2
24/04/2010,7,Saturday,Sábado,Samedi,24,114,17,April,Abril,Avril,4,2,2010,1,4,2010,2
25/04/2010,1,Sunday,Domingo,Dimanche,25,115,18,April,Abril,Avril,4,2,2010,1,4,2010,2
26/04/2010,2,Monday,Lunes,Lundi,26,116,18,April,Abril,Avril,4,2,2010,1,4,2010,2
27/04/2010,3,Tuesday,Martes,Mardi,27,117,18,April,Abril,Avril,4,2,2010,1,4,2010,2
28/04/2010,4,Wednesday,Miércoles,Mercredi,28,118,18,April,Abril,Avril,4,2,2010,1,4,2010,2
29/04/2010,5,Thursday,Jueves,Jeudi,29,119,18,April,Abril,Avril,4,2,2010,1,4,2010,2
30/04/2010,6,Friday,Viernes,Vendredi,30,120,18,April,Abril,Avril,4,2,2010,1,4,2010,2
01/05/2010,7,Saturday,Sábado,Samedi,1,121,18,May,Mayo,Mai,5,2,2010,1,4,2010,2
02/05/2010,1,Sunday,Domingo,Dimanche,2,122,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
03/05/2010,2,Monday,Lunes,Lundi,3,123,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
04/05/2010,3,Tuesday,Martes,Mardi,4,124,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
05/05/2010,4,Wednesday,Miércoles,Mercredi,5,125,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
06/05/2010,5,Thursday,Jueves,Jeudi,6,126,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
07/05/2010,6,Friday,Viernes,Vendredi,7,127,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
08/05/2010,7,Saturday,Sábado,Samedi,8,128,19,May,Mayo,Mai,5,2,2010,1,4,2010,2
09/05/2010,1,Sunday,Domingo,Dimanche,9,129,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
10/05/2010,2,Monday,Lunes,Lundi,10,130,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
11/05/2010,3,Tuesday,Martes,Mardi,11,131,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
12/05/2010,4,Wednesday,Miércoles,Mercredi,12,132,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
13/05/2010,5,Thursday,Jueves,Jeudi,13,133,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
14/05/2010,6,Friday,Viernes,Vendredi,14,134,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
15/05/2010,7,Saturday,Sábado,Samedi,15,135,20,May,Mayo,Mai,5,2,2010,1,4,2010,2
16/05/2010,1,Sunday,Domingo,Dimanche,16,136,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
17/05/2010,2,Monday,Lunes,Lundi,17,137,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
18/05/2010,3,Tuesday,Martes,Mardi,18,138,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
19/05/2010,4,Wednesday,Miércoles,Mercredi,19,139,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
20/05/2010,5,Thursday,Jueves,Jeudi,20,140,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
21/05/2010,6,Friday,Viernes,Vendredi,21,141,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
22/05/2010,7,Saturday,Sábado,Samedi,22,142,21,May,Mayo,Mai,5,2,2010,1,4,2010,2
23/05/2010,1,Sunday,Domingo,Dimanche,23,143,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
24/05/2010,2,Monday,Lunes,Lundi,24,144,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
25/05/2010,3,Tuesday,Martes,Mardi,25,145,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
26/05/2010,4,Wednesday,Miércoles,Mercredi,26,146,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
27/05/2010,5,Thursday,Jueves,Jeudi,27,147,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
28/05/2010,6,Friday,Viernes,Vendredi,28,148,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
29/05/2010,7,Saturday,Sábado,Samedi,29,149,22,May,Mayo,Mai,5,2,2010,1,4,2010,2
30/05/2010,1,Sunday,Domingo,Dimanche,30,150,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
31/05/2010,2,Monday,Lunes,Lundi,31,151,23,May,Mayo,Mai,5,2,2010,1,4,2010,2
01/06/2010,3,Tuesday,Martes,Mardi,1,152,23,June,Junio,Juin,6,2,2010,1,4,2010,2
02/06/2010,4,Wednesday,Miércoles,Mercredi,2,153,23,June,Junio,Juin,6,2,2010,1,4,2010,2
03/06/2010,5,Thursday,Jueves,Jeudi,3,154,23,June,Junio,Juin,6,2,2010,1,4,2010,2
04/06/2010,6,Friday,Viernes,Vendredi,4,155,23,June,Junio,Juin,6,2,2010,1,4,2010,2
05/06/2010,7,Saturday,Sábado,Samedi,5,156,23,June,Junio,Juin,6,2,2010,1,4,2010,2
06/06/2010,1,Sunday,Domingo,Dimanche,6,157,24,June,Junio,Juin,6,2,2010,1,4,2010,2
07/06/2010,2,Monday,Lunes,Lundi,7,158,24,June,Junio,Juin,6,2,2010,1,4,2010,2
08/06/2010,3,Tuesday,Martes,Mardi,8,159,24,June,Junio,Juin,6,2,2010,1,4,2010,2
09/06/2010,4,Wednesday,Miércoles,Mercredi,9,160,24,June,Junio,Juin,6,2,2010,1,4,2010,2
10/06/2010,5,Thursday,Jueves,Jeudi,10,161,24,June,Junio,Juin,6,2,2010,1,4,2010,2
11/06/2010,6,Friday,Viernes,Vendredi,11,162,24,June,Junio,Juin,6,2,2010,1,4,2010,2
12/06/2010,7,Saturday,Sábado,Samedi,12,163,24,June,Junio,Juin,6,2,2010,1,4,2010,2
13/06/2010,1,Sunday,Domingo,Dimanche,13,164,25,June,Junio,Juin,6,2,2010,1,4,2010,2
14/06/2010,2,Monday,Lunes,Lundi,14,165,25,June,Junio,Juin,6,2,2010,1,4,2010,2
15/06/2010,3,Tuesday,Martes,Mardi,15,166,25,June,Junio,Juin,6,2,2010,1,4,2010,2
16/06/2010,4,Wednesday,Miércoles,Mercredi,16,167,25,June,Junio,Juin,6,2,2010,1,4,2010,2
17/06/2010,5,Thursday,Jueves,Jeudi,17,168,25,June,Junio,Juin,6,2,2010,1,4,2010,2
18/06/2010,6,Friday,Viernes,Vendredi,18,169,25,June,Junio,Juin,6,2,2010,1,4,2010,2
19/06/2010,7,Saturday,Sábado,Samedi,19,170,25,June,Junio,Juin,6,2,2010,1,4,2010,2
20/06/2010,1,Sunday,Domingo,Dimanche,20,171,26,June,Junio,Juin,6,2,2010,1,4,2010,2
21/06/2010,2,Monday,Lunes,Lundi,21,172,26,June,Junio,Juin,6,2,2010,1,4,2010,2
22/06/2010,3,Tuesday,Martes,Mardi,22,173,26,June,Junio,Juin,6,2,2010,1,4,2010,2
23/06/2010,4,Wednesday,Miércoles,Mercredi,23,174,26,June,Junio,Juin,6,2,2010,1,4,2010,2
24/06/2010,5,Thursday,Jueves,Jeudi,24,175,26,June,Junio,Juin,6,2,2010,1,4,2010,2
25/06/2010,6,Friday,Viernes,Vendredi,25,176,26,June,Junio,Juin,6,2,2010,1,4,2010,2
26/06/2010,7,Saturday,Sábado,Samedi,26,177,26,June,Junio,Juin,6,2,2010,1,4,2010,2
27/06/2010,1,Sunday,Domingo,Dimanche,27,178,27,June,Junio,Juin,6,2,2010,1,4,2010,2
28/06/2010,2,Monday,Lunes,Lundi,28,179,27,June,Junio,Juin,6,2,2010,1,4,2010,2
29/06/2010,3,Tuesday,Martes,Mardi,29,180,27,June,Junio,Juin,6,2,2010,1,4,2010,2
30/06/2010,4,Wednesday,Miércoles,Mercredi,30,181,27,June,Junio,Juin,6,2,2010,1,4,2010,2
01/07/2010,5,Thursday,Jueves,Jeudi,1,182,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
02/07/2010,6,Friday,Viernes,Vendredi,2,183,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
03/07/2010,7,Saturday,Sábado,Samedi,3,184,27,July,Julio,Juillet,7,3,2010,2,1,2011,1
04/07/2010,1,Sunday,Domingo,Dimanche,4,185,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
05/07/2010,2,Monday,Lunes,Lundi,5,186,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
06/07/2010,3,Tuesday,Martes,Mardi,6,187,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
07/07/2010,4,Wednesday,Miércoles,Mercredi,7,188,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
08/07/2010,5,Thursday,Jueves,Jeudi,8,189,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
09/07/2010,6,Friday,Viernes,Vendredi,9,190,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
10/07/2010,7,Saturday,Sábado,Samedi,10,191,28,July,Julio,Juillet,7,3,2010,2,1,2011,1
11/07/2010,1,Sunday,Domingo,Dimanche,11,192,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
12/07/2010,2,Monday,Lunes,Lundi,12,193,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
13/07/2010,3,Tuesday,Martes,Mardi,13,194,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
14/07/2010,4,Wednesday,Miércoles,Mercredi,14,195,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
15/07/2010,5,Thursday,Jueves,Jeudi,15,196,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
16/07/2010,6,Friday,Viernes,Vendredi,16,197,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
17/07/2010,7,Saturday,Sábado,Samedi,17,198,29,July,Julio,Juillet,7,3,2010,2,1,2011,1
18/07/2010,1,Sunday,Domingo,Dimanche,18,199,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
19/07/2010,2,Monday,Lunes,Lundi,19,200,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
20/07/2010,3,Tuesday,Martes,Mardi,20,201,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
21/07/2010,4,Wednesday,Miércoles,Mercredi,21,202,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
22/07/2010,5,Thursday,Jueves,Jeudi,22,203,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
23/07/2010,6,Friday,Viernes,Vendredi,23,204,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
24/07/2010,7,Saturday,Sábado,Samedi,24,205,30,July,Julio,Juillet,7,3,2010,2,1,2011,1
25/07/2010,1,Sunday,Domingo,Dimanche,25,206,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
26/07/2010,2,Monday,Lunes,Lundi,26,207,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
27/07/2010,3,Tuesday,Martes,Mardi,27,208,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
28/07/2010,4,Wednesday,Miércoles,Mercredi,28,209,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
29/07/2010,5,Thursday,Jueves,Jeudi,29,210,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
30/07/2010,6,Friday,Viernes,Vendredi,30,211,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
31/07/2010,7,Saturday,Sábado,Samedi,31,212,31,July,Julio,Juillet,7,3,2010,2,1,2011,1
01/08/2010,1,Sunday,Domingo,Dimanche,1,213,32,August,Agosto,Août,8,3,2010,2,1,2011,1
02/08/2010,2,Monday,Lunes,Lundi,2,214,32,August,Agosto,Août,8,3,2010,2,1,2011,1
03/08/2010,3,Tuesday,Martes,Mardi,3,215,32,August,Agosto,Août,8,3,2010,2,1,2011,1
04/08/2010,4,Wednesday,Miércoles,Mercredi,4,216,32,August,Agosto,Août,8,3,2010,2,1,2011,1
05/08/2010,5,Thursday,Jueves,Jeudi,5,217,32,August,Agosto,Août,8,3,2010,2,1,2011,1
06/08/2010,6,Friday,Viernes,Vendredi,6,218,32,August,Agosto,Août,8,3,2010,2,1,2011,1
07/08/2010,7,Saturday,Sábado,Samedi,7,219,32,August,Agosto,Août,8,3,2010,2,1,2011,1
08/08/2010,1,Sunday,Domingo,Dimanche,8,220,33,August,Agosto,Août,8,3,2010,2,1,2011,1
09/08/2010,2,Monday,Lunes,Lundi,9,221,33,August,Agosto,Août,8,3,2010,2,1,2011,1
10/08/2010,3,Tuesday,Martes,Mardi,10,222,33,August,Agosto,Août,8,3,2010,2,1,2011,1
11/08/2010,4,Wednesday,Miércoles,Mercredi,11,223,33,August,Agosto,Août,8,3,2010,2,1,2011,1
12/08/2010,5,Thursday,Jueves,Jeudi,12,224,33,August,Agosto,Août,8,3,2010,2,1,2011,1
13/08/2010,6,Friday,Viernes,Vendredi,13,225,33,August,Agosto,Août,8,3,2010,2,1,2011,1
14/08/2010,7,Saturday,Sábado,Samedi,14,226,33,August,Agosto,Août,8,3,2010,2,1,2011,1
15/08/2010,1,Sunday,Domingo,Dimanche,15,227,34,August,Agosto,Août,8,3,2010,2,1,2011,1
16/08/2010,2,Monday,Lunes,Lundi,16,228,34,August,Agosto,Août,8,3,2010,2,1,2011,1
17/08/2010,3,Tuesday,Martes,Mardi,17,229,34,August,Agosto,Août,8,3,2010,2,1,2011,1
18/08/2010,4,Wednesday,Miércoles,Mercredi,18,230,34,August,Agosto,Août,8,3,2010,2,1,2011,1
19/08/2010,5,Thursday,Jueves,Jeudi,19,231,34,August,Agosto,Août,8,3,2010,2,1,2011,1
20/08/2010,6,Friday,Viernes,Vendredi,20,232,34,August,Agosto,Août,8,3,2010,2,1,2011,1
21/08/2010,7,Saturday,Sábado,Samedi,21,233,34,August,Agosto,Août,8,3,2010,2,1,2011,1
22/08/2010,1,Sunday,Domingo,Dimanche,22,234,35,August,Agosto,Août,8,3,2010,2,1,2011,1
23/08/2010,2,Monday,Lunes,Lundi,23,235,35,August,Agosto,Août,8,3,2010,2,1,2011,1
24/08/2010,3,Tuesday,Martes,Mardi,24,236,35,August,Agosto,Août,8,3,2010,2,1,2011,1
25/08/2010,4,Wednesday,Miércoles,Mercredi,25,237,35,August,Agosto,Août,8,3,2010,2,1,2011,1
26/08/2010,5,Thursday,Jueves,Jeudi,26,238,35,August,Agosto,Août,8,3,2010,2,1,2011,1
27/08/2010,6,Friday,Viernes,Vendredi,27,239,35,August,Agosto,Août,8,3,2010,2,1,2011,1
28/08/2010,7,Saturday,Sábado,Samedi,28,240,35,August,Agosto,Août,8,3,2010,2,1,2011,1
29/08/2010,1,Sunday,Domingo,Dimanche,29,241,36,August,Agosto,Août,8,3,2010,2,1,2011,1
30/08/2010,2,Monday,Lunes,Lundi,30,242,36,August,Agosto,Août,8,3,2010,2,1,2011,1
31/08/2010,3,Tuesday,Martes,Mardi,31,243,36,August,Agosto,Août,8,3,2010,2,1,2011,1
01/09/2010,4,Wednesday,Miércoles,Mercredi,1,244,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
02/09/2010,5,Thursday,Jueves,Jeudi,2,245,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
03/09/2010,6,Friday,Viernes,Vendredi,3,246,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
04/09/2010,7,Saturday,Sábado,Samedi,4,247,36,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
05/09/2010,1,Sunday,Domingo,Dimanche,5,248,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
06/09/2010,2,Monday,Lunes,Lundi,6,249,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
07/09/2010,3,Tuesday,Martes,Mardi,7,250,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
08/09/2010,4,Wednesday,Miércoles,Mercredi,8,251,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
09/09/2010,5,Thursday,Jueves,Jeudi,9,252,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
10/09/2010,6,Friday,Viernes,Vendredi,10,253,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
11/09/2010,7,Saturday,Sábado,Samedi,11,254,37,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
12/09/2010,1,Sunday,Domingo,Dimanche,12,255,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
13/09/2010,2,Monday,Lunes,Lundi,13,256,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
14/09/2010,3,Tuesday,Martes,Mardi,14,257,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
15/09/2010,4,Wednesday,Miércoles,Mercredi,15,258,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
16/09/2010,5,Thursday,Jueves,Jeudi,16,259,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
17/09/2010,6,Friday,Viernes,Vendredi,17,260,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
18/09/2010,7,Saturday,Sábado,Samedi,18,261,38,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
19/09/2010,1,Sunday,Domingo,Dimanche,19,262,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
20/09/2010,2,Monday,Lunes,Lundi,20,263,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
21/09/2010,3,Tuesday,Martes,Mardi,21,264,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
22/09/2010,4,Wednesday,Miércoles,Mercredi,22,265,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
23/09/2010,5,Thursday,Jueves,Jeudi,23,266,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
24/09/2010,6,Friday,Viernes,Vendredi,24,267,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
25/09/2010,7,Saturday,Sábado,Samedi,25,268,39,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
26/09/2010,1,Sunday,Domingo,Dimanche,26,269,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
27/09/2010,2,Monday,Lunes,Lundi,27,270,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
28/09/2010,3,Tuesday,Martes,Mardi,28,271,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
29/09/2010,4,Wednesday,Miércoles,Mercredi,29,272,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
30/09/2010,5,Thursday,Jueves,Jeudi,30,273,40,September,Septiembre,Septembre,9,3,2010,2,1,2011,1
01/10/2010,6,Friday,Viernes,Vendredi,1,274,40,October,Octubre,Octobre,10,4,2010,2,2,2011,1
02/10/2010,7,Saturday,Sábado,Samedi,2,275,40,October,Octubre,Octobre,10,4,2010,2,2,2011,1
03/10/2010,1,Sunday,Domingo,Dimanche,3,276,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
04/10/2010,2,Monday,Lunes,Lundi,4,277,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
05/10/2010,3,Tuesday,Martes,Mardi,5,278,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
06/10/2010,4,Wednesday,Miércoles,Mercredi,6,279,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
07/10/2010,5,Thursday,Jueves,Jeudi,7,280,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
08/10/2010,6,Friday,Viernes,Vendredi,8,281,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
09/10/2010,7,Saturday,Sábado,Samedi,9,282,41,October,Octubre,Octobre,10,4,2010,2,2,2011,1
10/10/2010,1,Sunday,Domingo,Dimanche,10,283,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
11/10/2010,2,Monday,Lunes,Lundi,11,284,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
12/10/2010,3,Tuesday,Martes,Mardi,12,285,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
13/10/2010,4,Wednesday,Miércoles,Mercredi,13,286,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
14/10/2010,5,Thursday,Jueves,Jeudi,14,287,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
15/10/2010,6,Friday,Viernes,Vendredi,15,288,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
16/10/2010,7,Saturday,Sábado,Samedi,16,289,42,October,Octubre,Octobre,10,4,2010,2,2,2011,1
17/10/2010,1,Sunday,Domingo,Dimanche,17,290,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
18/10/2010,2,Monday,Lunes,Lundi,18,291,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
19/10/2010,3,Tuesday,Martes,Mardi,19,292,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
20/10/2010,4,Wednesday,Miércoles,Mercredi,20,293,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
21/10/2010,5,Thursday,Jueves,Jeudi,21,294,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
22/10/2010,6,Friday,Viernes,Vendredi,22,295,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
23/10/2010,7,Saturday,Sábado,Samedi,23,296,43,October,Octubre,Octobre,10,4,2010,2,2,2011,1
24/10/2010,1,Sunday,Domingo,Dimanche,24,297,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
25/10/2010,2,Monday,Lunes,Lundi,25,298,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
26/10/2010,3,Tuesday,Martes,Mardi,26,299,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
27/10/2010,4,Wednesday,Miércoles,Mercredi,27,300,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
28/10/2010,5,Thursday,Jueves,Jeudi,28,301,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
29/10/2010,6,Friday,Viernes,Vendredi,29,302,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
30/10/2010,7,Saturday,Sábado,Samedi,30,303,44,October,Octubre,Octobre,10,4,2010,2,2,2011,1
31/10/2010,1,Sunday,Domingo,Dimanche,31,304,45,October,Octubre,Octobre,10,4,2010,2,2,2011,1
01/11/2010,2,Monday,Lunes,Lundi,1,305,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
02/11/2010,3,Tuesday,Martes,Mardi,2,306,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
03/11/2010,4,Wednesday,Miércoles,Mercredi,3,307,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
04/11/2010,5,Thursday,Jueves,Jeudi,4,308,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
05/11/2010,6,Friday,Viernes,Vendredi,5,309,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
06/11/2010,7,Saturday,Sábado,Samedi,6,310,45,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
07/11/2010,1,Sunday,Domingo,Dimanche,7,311,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
08/11/2010,2,Monday,Lunes,Lundi,8,312,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
09/11/2010,3,Tuesday,Martes,Mardi,9,313,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
10/11/2010,4,Wednesday,Miércoles,Mercredi,10,314,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
11/11/2010,5,Thursday,Jueves,Jeudi,11,315,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
12/11/2010,6,Friday,Viernes,Vendredi,12,316,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
13/11/2010,7,Saturday,Sábado,Samedi,13,317,46,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
14/11/2010,1,Sunday,Domingo,Dimanche,14,318,47,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
15/11/2010,2,Monday,Lunes,Lundi,15,319,47,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
16/11/2010,3,Tuesday,Martes,Mardi,16,320,47,November,Noviembre,Novembre,11,4,2010,2,2,2011,1
